probe_id	symbol
6070	8828	NRP2
6071	105373847	LOC105373847
6072	54891	INO80D
6073	105373848	LOC105373848
6074	4719	NDUFS1
6075	100329109	GCSHP3
6076	1933	EEF1B2
6077	26798	SNORD51
6078	619569	SNORA41
6079	2825	CMKLR2
6080	101669764	CMKLR2-AS
6081	57683	ZDBF2
6082	8745	ADAM23
6083	200726	FAM237A
6084	391475	DYTN
6085	130752	MDH1B
6086	22868	FASTKD2
6087	100423002	MIR3130-2
6088	100422993	MIR3130-1
6089	130749	CPO
6090	8609	KLF7
6091	100423036	MIR2355
6092	102465835	MIR7845
6093	101927865	MYOSLID-AS1
6094	105373853	MYOSLID
6095	105373852	LINC01802
6096	100302130	MIR1302-4
6097	105373851	LOC105373851
6098	1385	CREB1
6099	151194	METTL21A
6100	102724714	LINC01857
6101	151195	CCNYL1
6102	7855	FZD5
6103	100616361	MIR4775
6104	389072	PLEKHM3
6105	105373854	LOC105373854
6106	100507443	LOC100507443
6107	1421	CRYGD
6108	1420	CRYGC
6109	1419	CRYGB
6110	1418	CRYGA
6111	389073	C2orf80
6112	3417	IDH1
6113	100507475	IDH1-AS1
6114	200576	PIKFYVE
6115	5746	PTH2R
6116	105373855	LOC105373855
6117	101927960	LOC101927960
6118	105373857	LOC105373857
6119	105373856	LOC105373856
6120	4133	MAP2
6121	285175	UNC80
6122	6120	RPE
6123	151050	KANSL1L
6124	101928020	KANSL1L-AS1
6125	112268429	LOC112268429
6126	107985977	LOC107985977
6127	33	ACADL
6128	4632	MYL1
6129	102724820	LANCL1-AS1
6130	10314	LANCL1
6131	1373	CPS1
6132	29034	CPS1-IT1
6133	107985978	LOC107985978
6134	2066	ERBB4
6135	100313771	MIR548F2
6136	107985979	LOC107985979
6137	102725079	LINC01878
6138	100616267	MIR4776-1
6139	100616472	MIR4776-2
6140	102725082	LOC102725082
6141	107985980	LOC107985980
6142	22807	IKZF2
6143	105373863	LINC01953
6144	105373864	LOC105373864
6145	107985981	LOC107985981
6146	100130451	SPAG16-DT
6147	79582	SPAG16
6148	100616375	MIR4438
6149	101928084	LOC101928084
6150	402117	VWC2L
6151	100885780	VWC2L-IT1
6152	580	BARD1
6153	101928103	SNHG31
6154	109617008	SNORA70I
6155	26154	ABCA12
6156	471	ATIC
6157	2335	FN1
6158	112268430	LOC112268430
6159	105373868	FN1-DT
6160	102724849	LOC102724849
6161	102724861	LOC102724861
6162	646324	LINC00607
6163	105373869	LINC01614
6164	105373870	LOC105373870
6165	55686	MREG
6166	55825	PECR
6167	92691	TMEM169
6168	7520	XRCC5
6169	150967	LINC01963
6170	57574	MARCHF4
6171	107985983	LOC107985983
6172	107985985	SMARCAL1-AS1
6173	107985984	LOC107985984
6174	50485	SMARCAL1
6175	100507554	RPL37A-DT
6176	6168	RPL37A
6177	101928156	LOC101928156
6178	101928180	LOC101928180
6179	105373871	LOC105373871
6180	101928232	LINC01280
6181	3485	IGFBP2
6182	3488	IGFBP5
6183	101928278	IGFBP-AS1
6184	7141	TNP1
6185	105373876	LOC105373876
6186	101928327	LINC01921
6187	105373874	LOC105373874
6188	105373873	LOC105373873
6189	105373872	LOC105373872
6190	105373877	DIRC3-AS1
6191	729582	DIRC3
6192	7145	TNS1
6193	109623482	SNORA115
6194	102465485	MIR6809
6195	105373878	TNS1-AS1
6196	285180	RUFY4
6197	3580	CXCR2P1
6198	3579	CXCR2
6199	3577	CXCR1
6200	101928487	LOC101928487
6201	10109	ARPC2
6202	100189253	TRY-ATA1-1
6203	151306	GPBAR1
6204	14	AAMP
6205	25953	PNKD
6206	64114	TMBIM1
6207	102465256	MIR6513
6208	105373881	LOC105373881
6209	105373880	LOC105373880
6210	103689911	CATIP-AS2
6211	102466197	MIR6810
6212	375307	CATIP
6213	101928513	CATIP-AS1
6214	6556	SLC11A1
6215	58190	CTDSP1
6216	407017	MIR26B
6217	7429	VIL1
6218	57695	USP37
6219	9125	CNOT9
6220	84812	PLCD4
6221	7701	ZNF142
6222	617	BCS1L
6223	64320	RNF25
6224	27148	STK36
6225	9654	TTLL4
6226	1593	CYP27A1
6227	107985986	LOC107985986
6228	53632	PRKAG3
6229	103504730	MIR9500
6230	7475	WNT6
6231	80326	WNT10A
6232	107984111	LOC107984111
6233	105373882	LOC105373882
6234	101928537	LINC01494
6235	8941	CDK5R2
6236	151300	LINC00608
6237	54738	FEV
6238	1412	CRYBA2
6239	494324	MIR375
6240	100129175	LOC100129175
6241	255101	CFAP65
6242	107985987	LOC107985987
6243	3549	IHH
6244	100422957	MIR3131
6245	79840	NHEJ1
6246	151295	SLC23A3
6247	27013	CNPPD1
6248	79137	RETREG2
6249	130617	ZFAND2B
6250	10058	ABCB6
6251	79065	ATG9A
6252	55139	ANKZF1
6253	79411	GLB1L
6254	8576	STK16
6255	7277	TUBA4A
6256	80086	TUBA4B
6257	3300	DNAJB2
6258	5798	PTPRN
6259	406944	MIR153-1
6260	389075	RESP18
6261	107985835	LOC107985835
6262	105373883	LOC105373883
6263	23549	DNPEP
6264	105373884	DNPEP-AS1
6265	1674	DES
6266	10290	SPEG
6267	105373885	ASIC4-AS1
6268	100996693	SPEGNB
6269	29926	GMPPA
6270	55515	ASIC4
6271	79586	CHPF
6272	130612	TMEM198
6273	100423039	MIR3132
6274	23363	OBSL1
6275	3623	INHA
6276	114790	STK11IP
6277	6508	SLC4A3
6278	105373886	LINC02832
6279	105373887	LOC105373887
6280	105373888	LOC105373888
6281	105373889	LINC01803
6282	105373890	LOC105373890
6283	100422959	MIR4268
6284	105373891	LOC105373891
6285	105373893	LOC105373893
6286	105373894	LOC105373894
6287	105373895	LOC105373895
6288	105373896	LOC105373896
6289	107985989	LOC107985989
6290	107985988	LOC107985988
6291	107985990	LOC107985990
6292	2043	EPHA4
6293	105373897	LOC105373897
6294	105373899	LOC105373899
6295	105373898	LOC105373898
6296	105373900	LOC105373900
6297	5077	PAX3
6298	107985991	LOC107985991
6299	151278	CCDC140
6300	440934	CT75
6301	130367	SGPP2
6302	10056	FARSB
6303	105373902	LOC105373902
6304	116255	MOGAT1
6305	105373903	LOC105373903
6306	2181	ACSL3
6307	105373904	ACSL3-AS1
6308	23704	KCNE4
6309	105373905	LOC105373905
6310	105373906	LOC105373906
6311	105373907	LOC105373907
6312	7857	SCG2
6313	130340	AP1S3
6314	57590	WDFY1
6315	65080	MRPL44
6316	5270	SERPINE2
6317	105373908	LOC105373908
6318	79843	FAM124B
6319	8452	CUL3
6320	105373909	LOC105373909
6321	105373910	LOC105373910
6322	105373911	LOC105373911
6323	55619	DOCK10
6324	100616207	MIR4439
6325	57624	NYAP2
6326	105373914	LOC105373914
6327	107985992	LOC107985992
6328	646736	LOC646736
6329	105373915	LOC105373915
6330	100847053	MIR5702
6331	3667	IRS1
6332	84236	RHBDD1
6333	1286	COL4A4
6334	1285	COL4A3
6335	654841	MFF-DT
6336	56947	MFF
6337	79853	TM4SF20
6338	100847081	MIR5703
6339	3267	AGFG1
6340	56918	C2orf83
6341	729968	LOC729968
6342	80704	SLC19A3
6343	6364	CCL20
6344	164781	DAW1
6345	105373918	LOC105373918
6346	80309	SPHKAP
6347	107985993	LOC107985993
6348	101928765	LINC01807
6349	105373921	LOC105373921
6350	105373920	LOC105373920
6351	105373919	LOC105373919
6352	55022	PID1
6353	92737	DNER
6354	107985994	LOC107985994
6355	105373923	LOC105373923
6356	9320	TRIP12
6357	130888	FBXO36
6358	105373924	LOC105373924
6359	107985996	LOC107985996
6360	151473	SLC16A14
6361	107985995	LOC107985995
6362	107985997	LOC107985997
6363	3431	SP110
6364	11262	SP140
6365	93349	SP140L
6366	105373925	LOC105373925
6367	6672	SP100
6368	101928816	LOC101928816
6369	112268431	LOC112268431
6370	151475	LINC01907
6371	51719	CAB39
6372	81618	ITM2C
6373	151484	GCSIR
6374	9290	GPR55
6375	348761	SPATA3-AS1
6376	130560	SPATA3
6377	257407	C2orf72
6378	112268432	LOC112268432
6379	5707	PSMD1
6380	3357	HTR2B
6381	80210	ARMC9
6382	100616317	MIR4777
6383	93010	B3GNT7
6384	4691	NCL
6385	654321	SNORA75
6386	6082	SNORD20
6387	25826	SNORD82
6388	107985998	LOC107985998
6389	151477	LINC00471
6390	10316	NMUR1
6391	105376787	LOC105376787
6392	165100	TEX44
6393	105373928	LOC105373928
6394	5757	PTMA
6395	100302285	MIR1244-1
6396	5147	PDE6D
6397	64708	COPS7B
6398	100302126	MIR1471
6399	4880	NPPC
6400	129563	DIS3L2
6401	693147	MIR562
6402	250	ALPP
6403	347694	ECEL1P2
6404	251	ALPG
6405	107985999	LOC107985999
6406	248	ALPI
6407	9427	ECEL1
6408	646960	PRSS56
6409	1144	CHRND
6410	1146	CHRNG
6411	200765	TIGD1
6412	100847037	MIR5001
6413	9470	EIF4E2
6414	105373929	LOC105373929
6415	80303	EFHD1
6416	26058	GIGYF2
6417	3769	KCNJ13
6418	389084	SNORC
6419	25791	NGEF
6420	101928881	LOC101928881
6421	4759	NEU2
6422	3635	INPP5D
6423	55054	ATG16L1
6424	677775	SCARNA5
6425	677772	SCARNA6
6426	6295	SAG
6427	8527	DGKD
6428	55230	USP40
6429	54576	UGT1A8
6430	54575	UGT1A10
6431	54600	UGT1A9
6432	54577	UGT1A7
6433	54578	UGT1A6
6434	54579	UGT1A5
6435	54657	UGT1A4
6436	54659	UGT1A3
6437	414061	DNAJB3
6438	100286922	LOC100286922
6439	54658	UGT1A1
6440	339766	MROH2A
6441	55355	HJURP
6442	151507	MSL3P1
6443	79054	TRPM8
6444	6694	SPP2
6445	105373932	LOC105373932
6446	105373933	LOC105373933
6447	105373934	LINC01891
6448	10123	ARL4C
6449	105373936	LOC105373936
6450	106144537	LINC01173
6451	101927896	LOC101927896
6452	105373937	LOC105373937
6453	105373938	LOC105373938
6454	23677	SH3BP4
6455	105373939	LOC105373939
6456	105373940	LOC105373940
6457	105373941	LOC105373941
6458	116987	AGAP1
6459	100506749	AGAP1-IT1
6460	27321	TNRC17
6461	105373943	LOC105373943
6462	107986000	LOC107986000
6463	105373942	LOC105373942
6464	105373944	LOC105373944
6465	2637	GBX2
6466	401036	ASB18
6467	79781	IQCA1
6468	105373945	LOC105373945
6469	57007	ACKR3
6470	105373991	LOC105373991
6471	107986001	LOC107986001
6472	105373946	LOC105373946
6473	105373947	LOC105373947
6474	105373948	LOC105373948
6475	105373949	LOC105373949
6476	107986002	LOC107986002
6477	105373951	LOC105373951
6478	93463	LOC93463
6479	105373950	LOC105373950
6480	10920	COPS8
6481	105373952	LOC105373952
6482	105373953	LOC105373953
6483	105373954	LOC105373954
6484	1293	COL6A3
6485	105373957	LOC105373957
6486	79083	MLPH
6487	102465486	MIR6811
6488	51052	PRLH
6489	64284	RAB17
6490	105373958	RAB17-DT
6491	9208	LRRFIP1
6492	375316	RBM44
6493	10267	RAMP1
6494	105373960	LOC105373960
6495	100533179	UBE2F-SCLY
6496	140739	UBE2F
6497	51540	SCLY
6498	339768	ESPNL
6499	377007	KLHL30
6500	151176	ERFE
6501	80895	ILKAP
6502	151174	LINC02610
6503	643387	TARDBPP3
6504	55502	HES6
6505	8864	PER2
6506	112268433	LOC112268433
6507	105373961	LOC105373961
6508	26146	TRAF3IP1
6509	51665	ASB1
6510	107986003	LOC107986003
6511	151171	LINC01107
6512	112268434	LOC112268434
6513	105373963	LOC105373963
6514	105373962	LINC01937
6515	100287387	LOC100287387
6516	117581	TWIST2
6517	401039	LINC01940
6518	9759	HDAC4
6519	100616397	MIR4440
6520	100616493	MIR4441
6521	85009	MGC16025
6522	100423043	MIR4269
6523	100616360	MIR2467
6524	101928111	HDAC4-AS1
6525	401040	LINC02991
6526	105373966	LOC105373966
6527	150935	LOC150935
6528	4705	NDUFA10
6529	100616417	MIR4786
6530	389090	OR6B2
6531	150681	OR6B3
6532	150678	COPS9
6533	150677	OTOS
6534	107985836	LOC107985836
6535	105373968	LOC105373968
6536	102723825	LOC102723825
6537	2817	GPC1
6538	100130449	GPC1-AS1
6539	406941	MIR149
6540	51281	ANKMY1
6541	285193	DUSP28
6542	57140	RNPEPL1
6543	101752400	CAPN10-DT
6544	11132	CAPN10
6545	2859	GPR35
6546	653437	AQP12B
6547	285191	LOC285191
6548	375318	AQP12A
6549	547	KIF1A
6550	189	AGXT
6551	79919	MAB21L4
6552	728763	CROCC2
6553	112268440	LOC112268440
6554	200772	UICLM
6555	25992	SNED1
6556	107985787	LOC107985787
6557	105373970	SNED1-AS1
6558	130916	MTERF4
6559	23178	PASK
6560	5510	PPP1R7
6561	105373971	LOC105373971
6562	50636	ANO7
6563	105376810	LOC105376810
6564	3069	HDLBP
6565	101927509	HDLBP-AS1
6566	4735	SEPTIN2
6567	9855	FARP2
6568	105373973	LOC105373973
6569	100422942	MIR3133
6570	10494	STK25
6571	107985788	LOC107985788
6572	100379249	BOK-AS1
6573	105373974	LOC105373974
6574	666	BOK
6575	105373975	LOC105373975
6576	51078	THAP4
6577	23192	ATG4B
6578	1841	DTYMK
6579	84289	ING5
6580	728294	D2HGDH
6581	105373976	LOC105373976
6582	64090	GAL3ST2
6583	129807	NEU4
6584	107986004	LOC107986004
6585	5133	PDCD1
6586	105373977	LOC105373977
6587	285093	RTP5
6588	105373978	LOC105373978
6589	101927289	LINC01237
6590	285095	FAM240C
6591	102723927	LINC01238
6592	285097	LOC285097
6593	105373980	LOC105373980
6594	105373979	LINC01880
6595	728323	LINC01881
6596	102723448	LINC01986
6597	105376921	LOC105376921
6598	107986040	LOC107986040
6599	107986057	LOC107986057
6600	101927174	CHL1-AS2
6601	10752	CHL1
6602	101927193	CHL1-AS1
6603	105376922	LOC105376922
6604	101927215	LINC01266
6605	107986058	LOC107986058
6606	107986059	LOC107986059
6607	27255	CNTN6
6608	105376924	LOC105376924
6609	105376923	LOC105376923
6610	152330	CNTN4
6611	100873976	CNTN4-AS2
6612	105376926	LOC105376926
6613	100873975	CNTN4-AS1
6614	3568	IL5RA
6615	51095	TRNT1
6616	51185	CRBN
6617	100130207	LOC100130207
6618	57633	LRRN1
6619	107986007	LOC107986007
6620	102723512	LOC102723512
6621	285362	SUMF1
6622	6419	SETMAR
6623	107986008	LOC107986008
6624	100996539	ITPR1-DT
6625	3708	ITPR1
6626	105376933	LOC105376933
6627	100126791	EGOT
6628	100507582	BHLHE40-AS1
6629	8553	BHLHE40
6630	105376934	LOC105376934
6631	55207	ARL8B
6632	9695	EDEM1
6633	100616334	MIR4790
6634	105376936	LOC105376936
6635	105376939	LOC105376939
6636	105376938	LOC105376938
6637	105376940	LOC105376940
6638	105376941	LOC105376941
6639	102723596	LOC102723596
6640	105376942	LOC105376942
6641	101927347	GRM7-AS3
6642	105376944	LOC105376944
6643	105376943	LOC105376943
6644	105376945	LOC105376945
6645	2917	GRM7
6646	105376946	GRM7-AS2
6647	100873937	GRM7-AS1
6648	101927394	LOC101927394
6649	100288428	LMCD1-AS1
6650	107986010	LOC107986010
6651	29995	LMCD1
6652	29931	LINC00312
6653	107986009	LOC107986009
6654	51066	SSUH2
6655	859	CAV3
6656	5021	OXTR
6657	107986061	LOC107986061
6658	107984112	LOC107984112
6659	56852	RAD18
6660	9901	SRGAP3
6661	101927416	SRGAP3-AS2
6662	100288831	SRGAP3-AS3
6663	101927440	SRGAP3-AS4
6664	25917	THUMPD3
6665	440944	THUMPD3-AS1
6666	55209	SETD5
6667	375323	LHFPL4
6668	105376949	LOC105376949
6669	64419	MTMR14
6670	151835	CPNE9
6671	7862	BRPF1
6672	4968	OGG1
6673	8536	CAMK1
6674	10474	TADA3
6675	10093	ARPC4
6676	100526693	ARPC4-TTLL3
6677	26140	TTLL3
6678	285367	RPUSD3
6679	63924	CIDEC
6680	84522	JAGN1
6681	132014	IL17RE
6682	84818	IL17RC
6683	78987	CRELD1
6684	285368	PRRT3
6685	100874032	PRRT3-AS1
6686	55831	EMC3
6687	442075	EMC3-AS1
6688	152302	CIDECP1
6689	2177	FANCD2
6690	115795	FANCD2OS
6691	55845	BRK1
6692	7428	VHL
6693	3656	IRAK2
6694	9797	TATDN2
6695	113219470	MIR12127
6696	100126793	GHRLOS
6697	84657	LINC00852
6698	51738	GHRL
6699	6396	SEC13
6700	491	ATP2B2
6701	100422933	MIR378B
6702	100126334	MIR885
6703	100874325	ATP2B2-IT2
6704	285370	LINC00606
6705	6538	SLC6A11
6706	105376950	LOC105376950
6707	6529	SLC6A1
6708	100874090	SLC6A1-AS1
6709	101927467	LOC101927467
6710	3269	HRH1
6711	105376951	LOC105376951
6712	102723663	LOC102723663
6713	10533	ATG7
6714	9686	VGLL4
6715	105376952	LOC105376952
6716	132001	TAMM41
6717	6854	SYN2
6718	7079	TIMP4
6719	5468	PPARG
6720	80746	TSEN2
6721	100129480	MKRN2OS
6722	23609	MKRN2
6723	5894	RAF1
6724	55287	TMEM40
6725	23066	CAND2
6726	6161	RPL32
6727	619563	SNORA7A
6728	105376956	LOC105376956
6729	105376955	LINC02022
6730	9922	IQSEC1
6731	112267878	LOC112267878
6732	23225	NUP210
6733	100874101	HDAC11-AS1
6734	79885	HDAC11
6735	2199	FBLN2
6736	106635526	SNORA93
6737	100293612	LOC100293612
6738	285375	LINC00620
6739	7476	WNT7A
6740	105376957	LOC105376957
6741	100132526	FGD5P1
6742	348825	TPRXL
6743	112268445	LOC112268445
6744	131474	CHCHD4
6745	79188	TMEM43
6746	7508	XPC
6747	107986063	XPC-AS1
6748	27258	LSM3
6749	105376958	LOC105376958
6750	101927565	LINC01267
6751	105376959	LOC105376959
6752	6533	SLC6A6
6753	80852	GRIP2
6754	105376960	LOC105376960
6755	51244	CCDC174
6756	84077	C3orf20
6757	152274	LINC02011
6758	152273	FGD5
6759	105376963	LOC105376963
6760	100505641	FGD5-AS1
6761	7182	NR2C2
6762	64432	MRPS25
6763	64145	RBSN
6764	344875	COL6A4P1
6765	23473	CAPN7
6766	100505696	SH3BP5-AS1
6767	9467	SH3BP5
6768	131965	METTL6
6769	85403	EAF1
6770	8292	COLQ
6771	100422868	MIR4270
6772	105376964	LOC105376964
6773	26061	HACL1
6774	686	BTD
6775	23243	ANKRD28
6776	100422990	MIR3134
6777	101927647	LOC101927647
6778	693148	MIR563
6779	107986064	LOC107986064
6780	117248	GALNT15
6781	285381	DPH3
6782	92106	OXNAD1
6783	107986065	LOC107986065
6784	23180	RFTN1
6785	100996597	LINC00690
6786	1618	DAZL
6787	105377641	LOC105377641
6788	23228	PLCL2
6789	105376972	LOC105376972
6790	100500913	MIR3714
6791	9779	TBC1D5
6792	105376975	LOC105376975
6793	339862	BALR6
6794	6304	SATB1
6795	101927777	SATB1-AS1
6796	105376976	LOC105376976
6797	105376978	LOC105376978
6798	107986066	LOC107986066
6799	105376981	LOC105376981
6800	131096	KCNH8
6801	100616291	MIR4791
6802	105376982	LOC105376982
6803	105376984	LOC105376984
6804	151651	EFHB
6805	5868	RAB5A
6806	151649	PP2D1
6807	8850	KAT2B
6808	100422901	MIR3135A
6809	151648	SGO1
6810	100874028	SGO1-AS1
6811	107986067	LOC107986067
6812	101927829	LOC101927829
6813	107986068	LOC107986068
6814	105376987	LOC105376987
6815	105376988	LOC105376988
6816	391518	VENTXP7
6817	79750	ZNF385D
6818	100874216	ZNF385D-AS1
6819	100874221	ZNF385D-AS2
6820	100505877	UBE2E2-DT
6821	7325	UBE2E2
6822	105376991	LOC105376991
6823	107986069	LOC107986069
6824	105376993	LOC105376993
6825	100874092	UBE2E1-AS1
6826	7324	UBE2E1
6827	28512	NKIRAS1
6828	6138	RPL15
6829	9975	NR1D2
6830	152024	LINC00691
6831	7068	THRB
6832	101927854	THRB-AS2
6833	644990	THRB-AS1
6834	107986011	LOC107986011
6835	107986070	LOC107986070
6836	5915	RARB
6837	105376998	LOC105376998
6838	105376997	RARB-AS1
6839	7155	TOP2B
6840	100616477	MIR4442
6841	55768	NGLY1
6842	54995	OXSM
6843	105377000	LOC105377000
6844	285326	LINC00692
6845	105377001	LOC105377001
6846	105377002	LOC105377002
6847	105377003	LRRC3B-AS1
6848	116135	LRRC3B
6849	152110	NEK10
6850	105377004	LOC105377004
6851	9497	SLC4A7
6852	105377005	LOC105377005
6853	107986071	LOC107986071
6854	105377006	LINC02084
6855	8320	EOMES
6856	105377007	LINC01980
6857	100996624	LINC01981
6858	107986041	LINC01967
6859	105377008	LOC105377008
6860	152100	CMC1
6861	64343	AZI2
6862	152098	ZCWPW2
6863	107986012	LOC107986012
6864	645206	LINC00693
6865	105377009	LOC105377009
6866	100873979	RBMS3-AS3
6867	27303	RBMS3
6868	107986013	LOC107986013
6869	100873977	RBMS3-AS1
6870	101927995	LOC101927995
6871	105377013	LOC105377013
6872	101928015	LINC01985
6873	105377015	LOC105377015
6874	7048	TGFBR2
6875	105377016	LOC105377016
6876	339896	GADL1
6877	105377017	LOC105377017
6878	100423038	MIR466
6879	105377018	LOC105377018
6880	105377019	LOC105377019
6881	201595	STT3B
6882	114884	OSBPL10
6883	100874206	OSBPL10-AS1
6884	344787	ZNF860
6885	23171	GPD1L
6886	152189	CMTM8
6887	112616	CMTM7
6888	54918	CMTM6
6889	102465247	MIR548AY
6890	51143	DYNC1LI1
6891	25904	CNOT10
6892	105377021	LOC105377021
6893	131405	TRIM71
6894	1233	CCR4
6895	105377022	LOC105377022
6896	107986072	LOC107986072
6897	2720	GLB1
6898	107986073	LOC107986073
6899	643853	TMPPE
6900	10491	CRTAP
6901	26032	SUSD5
6902	25827	FBXL2
6903	7342	UBP1
6904	23122	CLASP2
6905	105377023	PDCD6IP-DT
6906	10015	PDCD6IP
6907	105377024	LOC105377024
6908	101928114	LINC01811
6909	102724048	LOC102724048
6910	101928135	LOC101928135
6911	10777	ARPP21
6912	406916	MIR128-2
6913	6769	STAC
6914	85443	DCLK3
6915	105377029	LOC105377029
6916	105377030	LOC105377030
6917	105377031	LINC02033
6918	9881	TRANK1
6919	9852	EPM2AIP1
6920	4292	MLH1
6921	9209	LRRFIP2
6922	112268444	LOC112268444
6923	105377642	LOC105377642
6924	152048	GOLGA4-AS1
6925	2803	GOLGA4
6926	339883	APRG1
6927	3680	ITGA9
6928	101928153	ITGA9-AS1
6929	10217	CTDSPL
6930	407015	MIR26A1
6931	50853	VILL
6932	5333	PLCD1
6933	9940	DLEC1
6934	105377033	LOC105377033
6935	30	ACAA1
6936	4615	MYD88
6937	101928234	LOC101928234
6938	9943	OXSR1
6939	9390	SLC22A13
6940	9389	SLC22A14
6941	9942	XYLB
6942	100128640	ACVR2B-AS1
6943	93	ACVR2B
6944	9941	EXOG
6945	6331	SCN5A
6946	6336	SCN10A
6947	105377034	LOC105377034
6948	107986042	LOC107986042
6949	11280	SCN11A
6950	57599	WDR48
6951	64689	GORASP1
6952	199223	TTC21A
6953	102466743	MIR6822
6954	64651	CSRNP1
6955	101928263	LOC101928263
6956	105377035	LOC105377035
6957	165904	XIRP1
6958	102724104	LOC102724104
6959	1524	CX3CR1
6960	1237	CCR8
6961	105377644	LOC105377644
6962	105377037	LOC105377037
6963	54977	SLC25A38
6964	3921	RPSA
6965	574040	SNORA6
6966	6044	SNORA62
6967	107986075	LOC107986075
6968	105377038	LOC105377038
6969	4336	MOBP
6970	105377039	LOC105377039
6971	25924	MYRIP
6972	440952	EIF1B-AS1
6973	105377645	LOC105377645
6974	10289	EIF1B
6975	956	ENTPD3
6976	285266	ENTPD3-AS1
6977	9045	RPL14
6978	285267	ZNF619
6979	253639	ZNF620
6980	285268	ZNF621
6981	105377043	LOC105377043
6982	105377045	LOC105377045
6983	1499	CTNNB1
6984	54986	ULK4
6985	105377046	LOC105377046
6986	107986077	LOC107986077
6987	22906	TRAK1
6988	105377048	LOC105377048
6989	885	CCK
6990	131375	LYZL4
6991	7433	VIPR1
6992	100874007	VIPR1-AS1
6993	9117	SEC22C
6994	51188	SS18L2
6995	4820	NKTR
6996	101928323	ZBTB47-AS1
6997	92999	ZBTB47
6998	131377	KLHL40
6999	57467	HHATL
7000	100874044	HHATL-AS1
7001	152206	CCDC13
7002	100874114	CCDC13-AS1
7003	729083	CCDC13-AS2
7004	25994	HIGD1A
7005	1238	ACKR2
7006	1582	CYP8B1
7007	389114	ZNF662
7008	100506275	KRBOX1-AS1
7009	100506243	KRBOX1
7010	729085	GASK1A
7011	84892	POMGNT2
7012	107986079	LOC107986079
7013	105377051	LOC105377051
7014	105377052	LOC105377052
7015	54861	SNRK
7016	100873954	SNRK-AS1
7017	55129	ANO10
7018	107986080	LOC107986080
7019	51099	ABHD5
7020	105377054	LOC105377054
7021	107986081	LOC107986081
7022	406929	MIR138-1
7023	375337	TOPAZ1
7024	105377055	LOC105377055
7025	285343	TCAIM
7026	102724231	C3orf86P
7027	100506319	LINC01988
7028	353274	ZNF445
7029	101928529	LOC101928529
7030	285346	ZNF852
7031	55888	ZKSCAN7
7032	112840933	ZKSCAN7-AS1
7033	110354863	ZNF660-ZNF197
7034	285349	ZNF660
7035	100874094	ZNF197-AS1
7036	10168	ZNF197
7037	7584	ZNF35
7038	101928592	LOC101928592
7039	91392	ZNF502
7040	105377056	LOC105377056
7041	115560	ZNF501
7042	57456	KIAA1143
7043	56992	KIF15
7044	693149	MIR564
7045	131616	TMEM42
7046	7047	TGM4
7047	51304	ZDHHC3
7048	23016	EXOSC7
7049	7123	CLEC3B
7050	64866	CDCP1
7051	101928636	LOC101928636
7052	25907	TMEM158
7053	105377061	LOC105377061
7054	105377062	LOC105377062
7055	23395	LARS2
7056	100885795	LARS2-AS1
7057	8994	LIMD1
7058	644714	LIMD1-AS1
7059	100189103	TRR-ACG2-1
7060	22908	SACM1L
7061	54716	SLC6A20
7062	107986082	LOC107986082
